updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-13T06:24:19.677287+0000,aa65485c561a888df49842ee90e3552d,467881920,/data_local/images/DTS/2020B-0288/DECam_01032832.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_060849_ori.fits.fz,342.296833333333,2.57767194444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T06:08:49.375026+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T05:32:21.457002+0000,2f79aacbd0d8a82775338201e94de454,462335040,/data_local/images/DTS/2020B-0288/DECam_01032826.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_051407_ori.fits.fz,0.933133333333333,0.999868055555555,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T05:14:07.560242+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-13T08:56:16.947287+0000,6791c245a59d459d151c96b5123dd07c,458112960,/data_local/images/DTS/2020B-0288/DECam_01032848.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_084046_ori.fits.fz,38.7023416666667,-5.48703194444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T08:40:46.961970+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
2021-09-14T04:36:19.801156+0000,dd8509be62e135eb17f0df3d482a082c,501857280,/data_local/images/DTS/2020B-0288/DECam_01033035.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_041918_ori.fits.fz,339.092083333333,0.934166944444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T04:19:18.308458+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T05:08:19.777651+0000,8a10c3cc1c0940c439e9f676d41b6150,499176000,/data_local/images/DTS/2020B-0288/DECam_01033038.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_045236_ori.fits.fz,339.971566666667,1.11175611111111,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T04:52:36.616547+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T06:24:20.309612+0000,f425c016f84aa170a71dded75333e2c4,472746240,/data_local/images/DTS/2020B-0288/DECam_01033046.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_060804_ori.fits.fz,355.342291666667,0.996698055555555,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T06:08:04.725544+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-14T08:56:17.320208+0000,daad634c21fe20346d4045d5f903e155,464339520,/data_local/images/DTS/2020B-0288/DECam_01033061.fits.fz,/net/archive/mtn/20210913/ct4m/2020B-0288/c4d_210914_083934_ori.fits.fz,39.1632166666667,-3.94362694444444,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-14,2021-09-14T08:39:34.543805+0000,[14726],Leauthaud,2020B-0288,2021-09-13,decam,ct4m,ct,,object,raw,image,,2021-09-13,[None]
2021-09-11T07:36:17.157697+0000,428922d24c6e54d476d2acfc57130610,361964160,/data_local/images/DTS/2020B-0288/DECam_01032435.fits.fz,/net/archive/mtn/20210910/ct4m/2020B-0288/c4d_210911_072857_ori.fits.fz,359.066866666667,0.999868055555555,N708 DECam c0012 7080.0 400.0,,,60.0,2021-09-11,2021-09-11T07:28:57.796773+0000,[14726],Leauthaud,2020B-0288,2021-09-10,decam,ct4m,ct,,object,raw,image,,2021-09-10,[None]
2021-09-11T07:56:17.672165+0000,733539c2b40cc41d8b23967cd60cb761,474099840,/data_local/images/DTS/2020B-0288/DECam_01032437.fits.fz,/net/archive/mtn/20210910/ct4m/2020B-0288/c4d_210911_074100_ori.fits.fz,357.788670833333,1.13245611111111,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-11,2021-09-11T07:41:00.683694+0000,[14726],Leauthaud,2020B-0288,2021-09-10,decam,ct4m,ct,,object,raw,image,,2021-09-10,[None]
2021-09-13T07:40:17.520617+0000,bf8efd73797addfebf2dda85c2d3f83b,466240320,/data_local/images/DTS/2020B-0288/DECam_01032840.fits.fz,/net/archive/mtn/20210912/ct4m/2020B-0288/c4d_210913_072420_ori.fits.fz,359.653033333333,1.13327888888889,N708 DECam c0012 7080.0 400.0,,,600.0,2021-09-13,2021-09-13T07:24:20.170524+0000,[14726],Leauthaud,2020B-0288,2021-09-12,decam,ct4m,ct,,object,raw,image,,2021-09-12,[None]
